Year,Name,PP,DD,MM,FF,Mode,Ch,Movie,Nom,Pic,Dir,Aml,Afl,PrN,PrW,PrNl,PrWl,Gdr,Gmc,Gd,Gm1,Gm2,Gf1,Gf2,PGA,DGA,SAM,SAF,Age,Length,Days
1959,Taylor,0,0,0,1,5,2,Suddenly,3,0,0,0,2,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,27,0,0
1958,Cat,1,0,0,0,1,2,Cat,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,200
1958,Defiant,1,0,0,0,2,2,Defiant,9,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,97,194
1958,Gigi,1,0,0,0,3,1,Gigi,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,119,326
1958,Mame,1,0,0,0,4,2,Mame,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,143,100
1958,Separate,1,0,0,0,5,2,Separate,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,109
1958,BrooksR,0,1,0,0,1,2,Cat,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,Kramer,0,1,0,0,2,2,Defiant,9,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,Minnelli,0,1,0,0,3,1,Gigi,9,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1958,Robson,0,1,0,0,4,2,Inn,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,Wise,0,1,0,0,5,2,Want,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,Curtis,0,0,1,0,1,2,Defiant,9,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
1958,Newman,0,0,1,0,2,2,Cat,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
1958,Niven,0,0,1,0,3,1,Separate,7,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48,0,0
1958,Poitier,0,0,1,0,4,2,Defiant,9,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
1958,Tracy,0,0,1,0,5,2,Old,3,0,0,1,0,5,2,5,2,0,0,0,0,0,0,0,0,0,0,0,58,0,0
1958,Hayward,0,0,0,1,1,1,Want,6,0,1,0,1,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0,40,0,0
1958,Kerr,0,0,0,1,2,2,Separate,7,1,0,1,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0
1958,MacLaine,0,0,0,1,3,2,Running,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
1958,Russell,0,0,0,1,4,2,Mame,6,1,0,0,1,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,51,0,0
1958,Taylor,0,0,0,1,5,2,Cat,6,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0
1957,Angry,1,0,0,0,1,2,Angry,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,347
1957,Kwai,1,0,0,0,2,1,Kwai,8,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,161,98
1957,Peyton,1,0,0,0,3,2,Peyton,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,103
1957,Sayonara,1,0,0,0,4,2,Sayonara,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,111
1957,Witness,1,0,0,0,5,2,Witness,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,101
1957,Lean,0,1,0,0,1,1,Kwai,8,1,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1957,Logan,0,1,0,0,2,2,Sayonara,10,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,Lumet,0,1,0,0,3,2,Angry,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,Robson,0,1,0,0,4,2,Peyton,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,Wilder,0,1,0,0,5,2,Witness,6,1,1,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,Brando,0,0,1,0,1,2,Sayonara,10,1,1,1,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,33,0,0
1957,Franciosa,0,0,1,0,2,2,Hatful,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0
1957,Guinness,0,0,1,0,3,1,Kwai,8,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,43,0,0
1957,Laughton,0,0,1,0,4,2,Witness,6,1,1,1,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,58,0,0
1957,Quinn,0,0,1,0,5,2,Wild,3,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0
1957,Kerr,0,0,0,1,1,2,Heaven,2,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
1957,Magnani,0,0,0,1,2,2,Wild,3,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,49,0,0
1957,Taylor,0,0,0,1,3,2,Raintree,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
1957,TurnerL,0,0,0,1,4,2,Peyton,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
1957,Woodward,0,0,0,1,5,1,Three,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,0,0
1956,Around,1,0,0,0,1,1,Around,8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,167,161
1956,Commandments,1,0,0,0,2,2,Commandments,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,173
1956,Friendly,1,0,0,0,3,2,Friendly,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,122
1956,Giant,1,0,0,0,4,2,Giant,10,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,201,168
1956,King,1,0,0,0,5,2,King,9,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,133,272
1956,Anderson,0,1,0,0,1,2,Around,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,Lang,0,1,0,0,2,2,King,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,Stevens,0,1,0,0,3,1,Giant,10,1,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1956,Vidor,0,1,0,0,4,2,War,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,Wyler,0,1,0,0,5,2,Friendly,5,1,1,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,Brynner,0,0,1,0,1,1,King,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0
1956,Dean,0,0,1,0,2,2,Giant,10,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
1956,DouglasK,0,0,1,0,3,2,Lust,4,0,0,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0
1956,Hudson,0,0,1,0,4,2,Giant,10,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
1956,Olivier,0,0,1,0,5,2,Richard,1,0,0,1,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,49,0,0
1956,Baker,0,0,0,1,1,2,Baby,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
1956,Bergman,0,0,0,1,2,1,Anastasia,2,0,0,0,1,4,1,4,1,0,0,0,0,0,1,0,0,0,0,0,41,0,0
1956,HepburnK,0,0,0,1,3,2,Rainmaker,2,0,0,0,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,49,0,0
1956,KellyN,0,0,0,1,4,2,Seed,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
1956,Kerr,0,0,0,1,5,2,King,9,1,1,1,1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,35,0,0
1955,Love,1,0,0,0,1,2,Love,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,216
1955,Marty,1,0,0,0,2,1,Marty,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,91,345
1955,Picnic,1,0,0,0,3,2,Picnic,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,127
1955,Roberts,1,0,0,0,4,2,Roberts,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,235
1955,Rose,1,0,0,0,5,2,Rose,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,100
1955,Kazan,0,1,0,0,1,2,Eden,4,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,Lean,0,1,0,0,2,2,Summertime,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,Logan,0,1,0,0,3,2,Picnic,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1955,MannD,0,1,0,0,4,1,Marty,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1955,Sturges,0,1,0,0,5,2,Bad,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,Borgnine,0,0,1,0,1,1,Marty,8,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,0,0
1955,Cagney,0,0,1,0,2,2,Leave,6,0,0,1,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,56,0,0
1955,Dean,0,0,1,0,3,2,Eden,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
1955,Sinatra,0,0,1,0,4,2,Golden,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0
1955,Tracy,0,0,1,0,5,2,Bad,3,0,1,1,0,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1955,Hayward,0,0,0,1,1,2,Cry,4,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0
1955,HepburnK,0,0,0,1,2,2,Summertime,2,0,1,0,1,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,48,0,0
1955,Jones,0,0,0,1,3,2,Love,8,1,0,0,1,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,36,0,0
1955,Magnani,0,0,0,1,4,1,Rose,8,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47,0,0
1955,Parker,0,0,0,1,5,2,Interrupted,3,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
1954,Brides,1,0,0,0,1,2,Brides,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,251
1954,Caine,1,0,0,0,2,2,Caine,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,279
1954,Coins,1,0,0,0,3,2,Coins,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,314
1954,Country,1,0,0,0,4,2,Country,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,105
1954,Waterfont,1,0,0,0,5,1,Waterfont,12,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,108,245
1954,Hitchcock,0,1,0,0,1,2,Rear,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,Kazan,0,1,0,0,2,1,Waterfont,12,1,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1954,Seaton,0,1,0,0,3,2,Country,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,Wellman,0,1,0,0,4,2,High,6,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,Wilder,0,1,0,0,5,2,Sabrina,6,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,Bogart,0,0,1,0,1,2,Caine,7,1,0,1,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1954,Brando,0,0,1,0,2,1,Waterfont,12,1,1,1,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,30,0,0
1954,Crosby,0,0,1,0,3,2,Country,7,1,1,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,51,0,0
1954,Mason,0,0,1,0,4,2,Star,6,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45,0,0
1954,OHerlihy,0,0,1,0,5,2,Crusoe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
1954,Dandridge,0,0,0,1,1,2,Carmen,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
1954,Garland,0,0,0,1,2,2,Star,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,0,0
1954,HepburnA,0,0,0,1,3,2,Sabrina,6,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0
1954,KellyG,0,0,0,1,4,1,Country,7,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0
1954,Wyman,0,0,0,1,5,2,Magnificent,1,0,0,0,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0
1953,Caesar,1,0,0,0,1,2,Caesar,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,294
1953,Eternity,1,0,0,0,2,1,Eternity,13,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,118,232
1953,Robe,1,0,0,0,3,2,Robe,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,135,190
1953,Roman,1,0,0,0,4,2,Roman,10,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,210
1953,Shane,1,0,0,0,5,2,Shane,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,336
1953,Stevens,0,1,0,0,1,2,Shane,6,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,Walters,0,1,0,0,2,2,Lili,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,Wilder,0,1,0,0,3,2,Stalag,3,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,Wyler,0,1,0,0,4,2,Roman,10,1,1,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,Zinneman,0,1,0,0,5,1,Eternity,13,1,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1953,Brando,0,0,1,0,1,2,Caesar,5,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0
1953,Burton,0,0,1,0,2,2,Robe,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
1953,Clift,0,0,1,0,3,2,Eternity,13,1,1,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
1953,Holden,0,0,1,0,4,1,Stalag,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
1953,Lancaster,0,0,1,0,5,2,Eternity,13,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0
1953,Caron,0,0,0,1,1,2,Lili,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
1953,Gardner,0,0,0,1,2,2,Mogambo,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
1953,HepburnA,0,0,0,1,3,1,Roman,10,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,0,0
1953,Kerr,0,0,0,1,4,2,Eternity,13,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
1953,McNamara,0,0,0,1,5,2,Moon,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
1952,Greatest,1,0,0,0,1,1,Greatest,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,152,434
1952,Ivanhoe,1,0,0,0,2,2,Ivanhoe,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,231
1952,Moulin,1,0,0,0,3,2,Moulin,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,86
1952,Noon,1,0,0,0,4,2,Noon,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,238
1952,Quiet,1,0,0,0,5,2,Quiet,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,129,217
1952,DeMille,0,1,0,0,1,2,Greatest,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1952,Ford,0,1,0,0,2,1,Quiet,7,1,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1952,HustonJ,0,1,0,0,3,2,Moulin,7,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,Mankiewicz,0,1,0,0,4,2,Fingers,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,Zinneman,0,1,0,0,5,2,Noon,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,Brando,0,0,1,0,1,2,Zapata,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
1952,CooperG,0,0,1,0,2,1,Noon,7,1,1,1,0,4,1,4,1,0,0,0,1,0,0,0,0,0,0,0,51,0,0
1952,DouglasK,0,0,1,0,3,2,Bad,6,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
1952,Ferrer,0,0,1,0,4,2,Moulin,7,1,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,43,0,0
1952,Guinness,0,0,1,0,5,2,Lavender,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
1952,Booth,0,0,0,1,1,1,Sheba,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54,0,0
1952,Crawford,0,0,0,1,2,2,Fear,4,0,0,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,48,0,0
1952,DavisB,0,0,0,1,3,2,Star,1,0,0,0,1,8,2,8,2,0,0,0,0,0,0,0,0,0,0,0,44,0,0
1952,HarrisJ,0,0,0,1,4,2,Wedding,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0
1952,Hayward,0,0,0,1,5,2,Song,5,0,0,0,1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,34,0,0
1951,American,1,0,0,0,1,1,American,8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,113,168
1951,Decision,1,0,0,0,2,2,Decision,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,90
1951,Place,1,0,0,0,3,2,Place,9,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,122,219
1951,Quo,1,0,0,0,4,2,Quo,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,133
1951,Streetcar,1,0,0,0,5,2,Streetcar,12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,184
1951,HustonJ,0,1,0,0,1,2,African,4,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,Kazan,0,1,0,0,2,2,Streetcar,12,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,Minnelli,0,1,0,0,3,2,American,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,Stevens,0,1,0,0,4,1,Place,9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1951,Wyler,0,1,0,0,5,2,Detective,3,0,1,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,Bogart,0,0,1,0,1,1,African,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0
1951,Brando,0,0,1,0,2,2,Streetcar,12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0
1951,Clift,0,0,1,0,3,2,Place,9,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
1951,Kennedy,0,0,1,0,4,2,Victory,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0
1951,March,0,0,1,0,5,2,Salesman,5,0,0,1,0,4,2,4,2,0,0,0,1,0,0,0,0,0,0,0,54,0,0
1951,HepburnK,0,0,0,1,1,2,African,4,0,1,1,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,44,0,0
1951,Leigh,0,0,0,1,2,1,Streetcar,12,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,38,0,0
1951,Parker,0,0,0,1,3,2,Detective,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0
1951,Winters,0,0,0,1,4,2,Place,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
1951,Wyman,0,0,0,1,5,2,Veil,2,0,0,0,1,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,37,0,0
