movieId,title
3749,"Time Regained (Temps retrouvé, Le) (1999)"
3751,Chicken Run (2000)
3752,"Me, Myself & Irene (2000)"
3753,"Patriot, The (2000)"
3754,"Adventures of Rocky and Bullwinkle, The (2000)"
3755,"Perfect Storm, The (2000)"
3756,"Golden Bowl, The (2000)"
3757,Asylum (1972)
3758,Communion (1989)
3759,Fun and Fancy Free (1947)
3760,"Kentucky Fried Movie, The (1977)"
3761,"Bound by Honor (a.k.a. Blood In, Blood Out) (1993)"
3763,F/X (1986)
3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991)
3766,Missing in Action (1984)
3767,Missing in Action 2: The Beginning (1985)
3768,Braddock: Missing in Action III (1988)
3769,Thunderbolt and Lightfoot (1974)
3770,Dreamscape (1984)
3771,The Golden Voyage of Sinbad (1973)
3772,"Hatchet for the Honeymoon (Rosso segno della follia, Il) (1970)"
3773,House Party (1990)
3774,House Party 2 (1991)
3775,Make Mine Music (1946)
3776,Melody Time (1948)
3777,Nekromantik (1987)
3780,Rocketship X-M (1950)
3782,Shaft's Big Score! (1972)
3783,Croupier (1998)
3784,"Kid, The (2000)"
3785,Scary Movie (2000)
3786,But I'm a Cheerleader (1999)
3788,Blow-Up (Blowup) (1966)
3789,"Pawnbroker, The (1964)"
3790,Groove (2000)
3791,Footloose (1984)
3792,Duel in the Sun (1946)
3793,X-Men (2000)
3794,Chuck & Buck (2000)
3797,"In Crowd, The (2000)"
3798,What Lies Beneath (2000)
3799,Pokémon the Movie 2000 (2000)
3801,Anatomy of a Murder (1959)
3802,Freejack (1992)
3804,H.O.T.S. (1979)
3805,Knightriders (1981)
3806,Mackenna's Gold (1969)
3807,Sinbad and the Eye of the Tiger (1977)
3808,"Two Women (Ciociara, La) (1960)"
3809,What About Bob? (1991)
3810,White Sands (1992)
3811,Breaker Morant (1980)
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972)
3813,Interiors (1978)
3814,Love and Death (1975)
3816,"Official Story, The (La historia oficial) (1985)"
3819,Tampopo (1985)
3820,Thomas and the Magic Railroad (2000)
3821,Nutty Professor II: The Klumps (2000)
3822,"Girl on the Bridge, The (Fille sur le pont, La) (1999)"
3823,Wonderland (1999)
3824,Autumn in New York (2000)
3825,Coyote Ugly (2000)
3826,Hollow Man (2000)
3827,Space Cowboys (2000)
3830,Psycho Beach Party (2000)
3831,Saving Grace (2000)
3832,"Black Sabbath (Tre volti della paura, I) (1963)"
3833,"Brain That Wouldn't Die, The (1962)"
3834,Bronco Billy (1980)
3835,"Crush, The (1993)"
3836,Kelly's Heroes (1970)
3837,Phantasm II (1988)
3838,Phantasm III: Lord of the Dead (1994)
3839,Phantasm IV: Oblivion (1998)
3840,Pumpkinhead (1988)
3841,Air America (1990)
3843,Sleepaway Camp (1983)
3844,Steel Magnolias (1989)
3845,And God Created Woman (Et Dieu... créa la femme) (1956)
3847,"Ilsa, She Wolf of the SS (1974)"
3849,"Spiral Staircase, The (1946)"
3851,I'm the One That I Want (2000)
3852,"Tao of Steve, The (2000)"
3855,"Affair of Love, An (Liaison pornographique, Une) (1999)"
3857,Bless the Child (2000)
3858,Cecil B. DeMented (2000)
3859,"Eyes of Tammy Faye, The (2000)"
3861,"Replacements, The (2000)"
3863,"Cell, The (2000)"
3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999)
3865,"Original Kings of Comedy, The (2000)"
3868,"Naked Gun: From the Files of Police Squad!, The (1988)"
3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)"
3870,Our Town (1940)
3871,Shane (1953)
3872,"Suddenly, Last Summer (1959)"
3873,Cat Ballou (1965)
3874,"Couch in New York, A (1996)"
3877,Supergirl (1984)
3879,"Art of War, The (2000)"
3881,Phish: Bittersweet Motel (2000)
3882,Bring It On (2000)
3883,Catfish in Black Bean Sauce (2000)
3884,"Crew, The (2000)"
3889,Highlander: Endgame (Highlander IV) (2000)
3891,Turn It Up (2000)
3892,Anatomy (Anatomie) (2000)
3893,Nurse Betty (2000)
3894,Solas (1999)
3895,"Watcher, The (2000)"
3896,"Way of the Gun, The (2000)"
3897,Almost Famous (2000)
3898,Bait (2000)
3901,Duets (2000)
3902,Goya in Bordeaux (Goya en Burdeos) (1999)
3906,Under Suspicion (2000)
3908,Urban Legends: Final Cut (2000)
3909,Woman on Top (2000)
3910,Dancer in the Dark (2000)
3911,Best in Show (2000)
3912,Beautiful (2000)
3913,Barenaked in America (1999)
3914,"Broken Hearts Club, The (2000)"
3915,Girlfight (2000)
3916,Remember the Titans (2000)
3917,Hellraiser (1987)
3918,Hellbound: Hellraiser II (1988)
3919,Hellraiser III: Hell on Earth (1992)
3920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)"
3923,Return of the Fly (1959)
3925,Stranger Than Paradise (1984)
3926,Voyage to the Bottom of the Sea (1961)
3927,Fantastic Voyage (1966)
3928,Abbott and Costello Meet Frankenstein (1948)
3929,"Bank Dick, The (1940)"
3930,"Creature from the Black Lagoon, The (1954)"
3931,"Giant Gila Monster, The (1959)"
3932,"Invisible Man, The (1933)"
3933,"Killer Shrews, The (1959)"
3934,Kronos (1957)
3936,Phantom of the Opera (1943)
3937,Runaway (1984)
3938,"Slumber Party Massacre, The (1982)"
3939,Slumber Party Massacre II (1987)
3940,Slumber Party Massacre III (1990)
3941,Sorority House Massacre (1986)
3942,Sorority House Massacre II (1990)
3943,Bamboozled (2000)
3945,Digimon: The Movie (2000)
3946,Get Carter (2000)
3947,Get Carter (1971)
3948,Meet the Parents (2000)
3949,Requiem for a Dream (2000)
3950,Tigerland (2000)
3951,Two Family House (2000)
3952,"Contender, The (2000)"
3953,Dr. T and the Women (2000)
3955,"Ladies Man, The (2000)"
3956,Lost Souls (2000)
3957,Billy Jack (1971)
3959,"Time Machine, The (1960)"
3961,Ghoulies (1985)
3962,Ghoulies II (1987)
3963,"Unsinkable Molly Brown, The (1964)"
3964,"Adventures of Ichabod and Mr. Toad, The (1949)"
3966,Detour (1945)
3967,Billy Elliot (2000)
3968,Bedazzled (2000)
3969,Pay It Forward (2000)
3970,"Beyond, The (E tu vivrai nel terrore - L'aldilà) (1981)"
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)"
3973,Book of Shadows: Blair Witch 2 (2000)
3974,"Little Vampire, The (2000)"
3975,Lucky Numbers (2000)
3977,Charlie's Angels (2000)
3978,"Legend of Bagger Vance, The (2000)"
3979,Little Nicky (2000)
3980,Men of Honor (2000)
3981,Red Planet (2000)
3982,What's Cooking? (2000)
3983,You Can Count on Me (2000)
3984,Diamonds Are Forever (1971)
3985,"Eagle Has Landed, The (1976)"
3986,"6th Day, The (2000)"
3987,Bounce (2000)
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000)
3989,One Day in September (1999)
3990,Rugrats in Paris: The Movie (2000)
3991,102 Dalmatians (2000)
3993,Quills (2000)
3994,Unbreakable (2000)
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)"
3997,Dungeons & Dragons (2000)
3998,Proof of Life (2000)
3999,Vertical Limit (2000)
4000,"Bounty, The (1984)"
4001,Code of Silence (1985)
4002,"Planes, Trains & Automobiles (1987)"
4003,She's Having a Baby (1988)
4005,"Living Daylights, The (1987)"
4006,Transformers: The Movie (1986)
4007,Wall Street (1987)
4008,Born on the Fourth of July (1989)
4009,Talk Radio (1988)
4010,Brewster's Millions (1985)
4011,Snatch (2000)
4012,Punchline (1988)
4014,Chocolat (2000)
4015,"Dude, Where's My Car? (2000)"
4016,"Emperor's New Groove, The (2000)"
4017,Pollock (2000)
4018,What Women Want (2000)
4019,Finding Forrester (2000)
4020,"Gift, The (2000)"
4021,Before Night Falls (2000)
4022,Cast Away (2000)
4023,"Family Man, The (2000)"
4024,"House of Mirth, The (2000)"
4025,Miss Congeniality (2000)
4027,"O Brother, Where Art Thou? (2000)"
4028,Songcatcher (2000)
4029,State and Main (2000)
4030,Dracula 2000 (2000)
4031,All the Pretty Horses (2000)
4033,Thirteen Days (2000)
4034,Traffic (2000)
4036,Shadow of the Vampire (2000)
4037,House of Games (1987)
4038,Kill Me Again (1989)
4039,Annie (1982)
4040,Don't Tell Mom the Babysitter's Dead (1991)
4041,"Officer and a Gentleman, An (1982)"
4042,"Alamo, The (1960)"
4043,At Close Range (1986)
4044,Breaker! Breaker! (1977)
4045,Breakheart Pass (1975)
4046,Friendly Persuasion (1956)
4047,Gettysburg (1993)
4049,Rancho Deluxe (1975)
4051,Horrors of Spider Island (Ein Toter Hing im Netz) (1960)
4052,Antitrust (2001)
4053,Double Take (2001)
4054,Save the Last Dance (2001)
4055,Panic (2000)
4056,"Pledge, The (2001)"
4060,Love Field (1992)
4061,The Man in the Moon (1991)
4062,Mystic Pizza (1988)
4063,Prelude to a Kiss (1992)
4064,Coffy (1973)
4065,Foxy Brown (1974)
4066,I'm Gonna Git You Sucka (1988)
4067,Untamed Heart (1993)
4069,"Wedding Planner, The (2001)"
4072,Faithless (Trolösa) (2000)
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)"
4079,Amazon Women on the Moon (1987)
4080,Baby Boom (1987)
4081,Back to the Beach (1987)
4082,Barfly (1987)
4083,Best Seller (1987)
4084,Beverly Hills Cop II (1987)
4085,Beverly Hills Cop (1984)
4086,"Big Easy, The (1987)"
4088,"Big Town, The (1987)"
4089,Born in East L.A. (1987)
4090,"Brave Little Toaster, The (1987)"
4091,Can't Buy Me Love (1987)
4093,Cop (1988)
4095,Cry Freedom (1987)
4096,"Curse, The (a.k.a. The Farm) (1987)"
4098,"Dead, The (1987)"
4099,Death Before Dishonor (1987)
4101,Dogs in Space (1987)
4102,Eddie Murphy Raw (1987)
4103,Empire of the Sun (1987)
4104,Ernest Goes to Camp (1987)
4105,"Evil Dead, The (1981)"
4106,Extreme Prejudice (1987)
4109,Flowers in the Attic (1987)
4110,"Fourth Protocol, The (1987)"
4111,Gardens of Stone (1987)
4113,"Glass Menagerie, The (1987)"
4116,Hollywood Shuffle (1987)
4117,Hope and Glory (1987)
4119,Housekeeping (1987)
4121,Innerspace (1987)
4122,Ironweed (1987)
4123,Ishtar (1987)
4124,Jaws: The Revenge (1987)
4125,Leonard Part 6 (1987)
4126,Less Than Zero (1987)
4127,"Like Father, Like Son (1987)"
4128,"Lost Boys, The (1987)"
4129,Made in Heaven (1987)
4130,Maid to Order (1987)
4131,Making Mr. Right (1987)
4132,Mannequin (1987)
4133,Masters of the Universe (1987)
4135,"Monster Squad, The (1987)"
4136,"Month in the Country, A (1987)"
4138,My Demon Lover (1987)
4139,No Man's Land (1987)
4141,Head Over Heels (2001)
4142,Left Behind: The Movie (2000)
4143,Valentine (2001)
4144,In the Mood For Love (Fa yeung nin wa) (2000)
4146,"Million Dollar Hotel, The (2001)"
4148,Hannibal (2001)
4149,Saving Silverman (Evil Woman) (2001)
4151,"Taste of Others, The (Le goût des autres) (2000)"
4153,Down to Earth (2001)
4154,Recess: School's Out (2001)
4155,Sweet November (2001)
4156,Company Man (2000)
4158,Monkeybone (2001)
4159,3000 Miles to Graceland (2001)
4160,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)"
4161,"Mexican, The (2001)"
4164,"Caveman's Valentine, The (2001)"
4166,Series 7: The Contenders (2001)
4167,15 Minutes (2001)
4168,Get Over It (2001)
4171,Long Night's Journey Into Day (2000)
4174,Avalon (1990)
4175,Gray's Anatomy (1996)
4176,Madadayo (a.k.a. Not Yet) (1993)
4178,Of Mice and Men (1939)
4179,Pixote (1981)
4181,Tapeheads (1988)
4183,"Unbelievable Truth, The (1989)"
4184,"Bishop's Wife, The (1947)"
4185,Elvis: That's the Way It Is (1970)
4187,Lilies of the Field (1963)
4188,Hans Christian Andersen (1952)
4189,"Greatest Story Ever Told, The (1965)"
4190,Elmer Gantry (1960)
4191,Alfie (1966)
4194,I Know Where I'm Going! (1945)
4195,"Abominable Dr. Phibes, The (1971)"
4199,Death Warrant (1990)
4200,Double Impact (1991)
4201,"End, The (1978)"
4203,Harley Davidson and the Marlboro Man (1991)
4205,Mermaids (1990)
4207,Navy Seals (1990)
4208,Unmade Beds (1997)
4210,Manhunter (1986)
4211,Reversal of Fortune (1990)
4212,Death on the Nile (1978)
4213,Deepstar Six (1989)
4214,Revenge of the Nerds (1984)
4215,Revenge of the Nerds II: Nerds in Paradise (1987)
4216,Longtime Companion (1990)
4217,4 Little Girls (1997)
4218,River's Edge (1986)
4219,Girls Just Want to Have Fun (1985)
4220,"Longest Yard, The (1974)"
4222,C.H.U.D. (1984)
4223,Enemy at the Gates (2001)
4224,Exit Wounds (2001)
4225,"Dish, The (2001)"
4226,Memento (2000)
4227,"Brothers, The (2001)"
4228,Heartbreakers (2001)
4229,Say It Isn't So (2001)
4231,Someone Like You (2001)
4232,Spy Kids (2001)
4233,Tomcats (2001)
4234,"Tailor of Panama, The (2001)"
4235,Amores Perros (Love's a Bitch) (2000)
4237,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)"
4238,Along Came a Spider (2001)
4239,Blow (2001)
4241,Pokémon 3: The Movie (2001)
4242,Beautiful Creatures (2000)
4244,"Day I Became a Woman, The (Roozi khe zan shodam) (2000)"
4246,Bridget Jones's Diary (2001)
4247,Joe Dirt (2001)
4248,Josie and the Pussycats (2001)
4250,"Body, The (2001)"
4251,Chopper (2000)
4252,"Circle, The (Dayereh) (2000)"
4254,Crocodile Dundee in Los Angeles (2001)
4255,Freddy Got Fingered (2001)
4259,"Luzhin Defence, The (2000)"
4262,Scarface (1983)
4263,Days of Wine and Roses (1962)
4265,Driven (2001)
4266,"Forsaken, The (2001)"
4267,One Night at McCool's (2001)
4270,"Mummy Returns, The (2001)"
4271,Eureka (Yurîka) (2000)
4273,Under the Sand (2000)
4274,Cleopatra (1963)
4275,Krull (1983)
4276,Lost in America (1985)
4277,"Lost World, The (1925)"
4278,Triumph of the Will (Triumph des Willens) (1934)
4280,"World According to Garp, The (1982)"
4282,Satyricon (1969)
4283,Fellini's Roma (Roma) (1972)
4285,Frankie and Johnny (1991)
4289,"City of Women, The (Città delle donne, La) (1980)"
4290,For the Boys (1991)
4291,Nine to Five (a.k.a. 9 to 5) (1980)
4292,Norma Rae (1979)
4293,Summer Rental (1985)
4294,"5,000 Fingers of Dr. T, The (1953)"
4296,Love Story (1970)
4297,Pelle the Conqueror (Pelle erobreren) (1987)
4298,Rififi (Du rififi chez les hommes) (1955)
4299,"Knight's Tale, A (2001)"
4300,Bread and Roses (2000)
4301,Calle 54 (2000)
4302,"King Is Alive, The (2000)"
4304,Startup.com (2001)
4305,Angel Eyes (2001)
4306,Shrek (2001)
4308,Moulin Rouge (2001)
4310,Pearl Harbor (2001)
4312,Himalaya (Himalaya - l'enfance d'un chef) (1999)
4313,"Man Who Cried, The (2000)"
4316,Ice Castles (1978)
4317,Love Potion #9 (1992)
4318,Postcards From the Edge (1990)
4319,Apache (1954)
4321,City Slickers (1991)
4322,Eight Men Out (1988)
4323,"Horse Soldiers, The (1959)"
4324,"Kentuckian, The (1955)"
4325,"Night, The (Notte, La) (1960)"
4326,Mississippi Burning (1988)
4327,"Magnificent Seven, The (1960)"
4328,"Return of the Magnificent Seven, The (a.k.a. Return of the Seven) (1966)"
4329,Rio Bravo (1959)
4330,"Scarlet Empress, The (1934)"
4331,Semi-Tough (1978)
4333,Throw Momma from the Train (1987)
4334,Yi Yi (2000)
4336,Nightwatch (Nattevagten) (1994)
4337,"Sand Pebbles, The (1966)"
4338,Twelve O'Clock High (1949)
4339,Von Ryan's Express (1965)
4340,"Animal, The (2001)"
4341,What's the Worst That Could Happen? (2001)
4343,Evolution (2001)
4344,Swordfish (2001)
4345,"Anniversary Party, The (2001)"
4347,Divided We Fall (Musíme si pomáhat) (2000)
4349,Catch-22 (1970)
4350,Forgotten Silver (1996)
4351,Point Break (1991)
4352,Shag (1989)
4353,Uncommon Valor (1983)
4354,Unlawful Entry (1992)
4355,Youngblood (1986)
4356,Gentlemen Prefer Blondes (1953)
4357,How to Marry a Millionaire (1953)
4359,"Seven Year Itch, The (1955)"
4360,There's No Business Like Show Business (1954)
4361,Tootsie (1982)
4363,Too Late the Hero (1970)
4366,Atlantis: The Lost Empire (2001)
4367,Lara Croft: Tomb Raider (2001)
4368,Dr. Dolittle 2 (2001)
4369,"Fast and the Furious, The (2001)"
4370,A.I. Artificial Intelligence (2001)
4371,Baby Boy (2001)
4372,Crazy/Beautiful (2001)
4373,Pootie Tang (2001)
4376,Down From the Mountain (2000)
4378,Sexy Beast (2000)
4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)"
4381,"Closet, The (Placard, Le) (2001)"
4382,Wolves (1999)
4383,"Crimson Rivers, The (Rivières pourpres, Les) (2000)"
4386,Cats & Dogs (2001)
4387,Kiss of the Dragon (2001)
4388,Scary Movie 2 (2001)
4390,Rape Me (Baise-moi) (2000)
4393,Another Woman (1988)
4394,Beach Blanket Bingo (1965)
4395,Big Deal on Madonna Street (I Soliti Ignoti) (1958)
4396,"Cannonball Run, The (1981)"
4397,Cannonball Run II (1984)
4398,Speed Zone! (a.k.a. Cannonball Run III) (1989)
4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)"
4401,Donovan's Reef (1963)
4404,Faust (1926)
4405,"Last Laugh, The (Letzte Mann, Der) (1924)"
4406,"Man Who Shot Liberty Valance, The (1962)"
4407,Salvador (1986)
4408,September (1987)
4409,Shadows and Fog (1991)
4410,Something Wild (1986)
4411,Sons of Katie Elder (1965)
4412,"Thing with Two Heads, The (1972)"
4414,X: The Man with the X-Ray Eyes (1963)
4415,Cheech & Chong's Nice Dreams (1981)
4416,"Day the Earth Caught Fire, The (1961)"
4417,"House by the Cemetery, The (Quella villa accanto al cimitero) (1981)"
4419,All That Heaven Allows (1955)
4422,Cries and Whispers (Viskningar och rop) (1972)
4423,"Entertainer, The (1960)"
4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)"
4425,Howling III: The Marsupials (1987)
4426,Kiss Me Deadly (1955)
4427,"Lion in Winter, The (1968)"
4428,"Misfits, The (1961)"
4429,Moby Dick (1956)
4430,Popcorn (1991)
4432,Sweet Smell of Success (1957)
4433,Written on the Wind (1956)
4434,"10th Victim, The (La decima vittima) (1965)"
4435,Colonel Redl (Oberst Redl) (1985)
4437,Suspiria (1977)
4438,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)"
4439,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981)
4440,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)"
4441,Game of Death (1978)
4443,Outland (1981)
4444,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)"
4445,T-Rex: Back to the Cretaceous (1998)
4446,Final Fantasy: The Spirits Within (2001)
4447,Legally Blonde (2001)
4448,"Score, The (2001)"
4450,Bully (2001)
4451,Jump Tomorrow (2001)
4452,Made (2001)
4453,Michael Jordan to the Max (2000)
4454,More (1998)
4458,Africa: The Serengeti (1994)
4464,"Accidental Tourist, The (1988)"
4465,"Accused, The (1988)"
4466,Above the Law (1988)
4467,"Adventures of Baron Munchausen, The (1988)"
4468,Apartment Zero (1988)
4470,Ariel (1988)
4471,Arthur 2: On the Rocks (1988)
4472,Bad Dreams (1988)
4473,Bat*21 (1988)
4474,Beaches (1988)
4475,"Beast of War, The (Beast, The) (1988)"
4476,Big Business (1988)
4477,Big Top Pee-Wee (1988)
4478,Biloxi Blues (1988)
4479,Bird (1988)
4480,"Blob, The (1988)"
4483,Caddyshack II (1988)
4484,Camille Claudel (1988)
4485,Casual Sex? (1988)
4487,Cocktail (1988)
4488,Colors (1988)
4489,Coming to America (1988)
4491,Criminal Law (1988)
4492,Critters (1986)
4493,Critters 2: The Main Course (1988)
4494,Critters 3 (1991)
4495,Crossing Delancey (1988)
4496,D.O.A. (1988)
4497,Dead Heat (1988)
4498,"Dead Pool, The (1988)"
4499,Dirty Rotten Scoundrels (1988)
4501,"Elvira, Mistress of the Dark (1988)"
4502,Ernest Saves Christmas (1988)
4505,For Keeps (1988)
4506,Frantic (1988)
4507,Fresh Horses (1988)
4508,Gorillas in the Mist (1988)
4509,"Great Outdoors, The (1988)"
4511,High Spirits (1988)
4512,Hot to Trot (1988)
4513,"House on Carroll Street, The (1988)"
4514,Howling IV: The Original Nightmare (1988)
4515,Imagine: John Lennon (1988)
4516,Johnny Be Good (1988)
4517,Lady in White (a.k.a. The Mystery of the Lady in White) (1988)
