Case,No,Task,CC1,GN1,NS1,BU1,FA1,LD1,BZ1,FC1,FP1,RP1,PP1,KA1,SC1,TS1,NV1,MA1,LB1,AF1,HU1,Price1,CC2,GN2,NS2,BU2,FA2,LD2,BZ2,FC2,FP2,RP2,PP2,KA2,SC2,TS2,NV2,MA2,LB2,AF2,HU2,Price2,CC3,GN3,NS3,BU3,FA3,LD3,BZ3,FC3,FP3,RP3,PP3,KA3,SC3,TS3,NV3,MA3,LB3,AF3,HU3,Price3,CC4,GN4,NS4,BU4,FA4,LD4,BZ4,FC4,FP4,RP4,PP4,KA4,SC4,TS4,NV4,MA4,LB4,AF4,HU4,Price4,Ch1,Ch2,Ch3,Ch4,segment,segmentind,year,yearind,miles,milesind,milesa,night,nightind,nighta,gender,genderind,age,ageind,agea,educ,educind,region,regionind,Urb,Urbind,income,incomeind,incomea,Choice
69,1307,15,0,0,0,2,0,3,2,1,1,0,0,2,0,0,1,0,2,0,1,11,0,0,0,2,0,1,3,1,3,0,0,2,0,0,3,0,2,0,2,1,0,0,0,1,0,2,1,2,3,0,0,1,0,0,1,0,4,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Small Car,6,2002,3,Over 400 Miles,9,500,21% To 30%,3,30,Female,1,40 To 49,3,42,College Graduate (4 Years),1,W,5,Urban/City,3,"$60,000 to $69,999",5,66000,Ch1
69,1308,16,2,1,5,0,2,0,0,2,4,2,0,2,0,0,0,0,0,0,1,5,2,1,1,0,1,0,0,1,2,2,0,1,0,0,0,0,0,0,1,9,1,1,2,0,2,0,0,1,2,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Small Car,6,2002,3,Over 400 Miles,9,500,21% To 30%,3,30,Female,1,40 To 49,3,42,College Graduate (4 Years),1,W,5,Urban/City,3,"$60,000 to $69,999",5,66000,Ch2
69,1309,17,0,0,0,6,0,2,0,0,0,0,2,1,4,2,0,3,1,1,0,7,0,0,0,2,0,1,0,0,0,0,1,2,2,3,0,4,3,2,0,2,0,0,0,2,0,1,0,0,0,0,1,1,4,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Small Car,6,2002,3,Over 400 Miles,9,500,21% To 30%,3,30,Female,1,40 To 49,3,42,College Graduate (4 Years),1,W,5,Urban/City,3,"$60,000 to $69,999",5,66000,Ch1
69,1310,18,0,1,0,6,1,0,3,1,0,0,3,0,3,0,0,0,0,2,2,7,0,2,0,5,2,0,2,1,0,0,1,0,2,0,0,0,0,3,2,9,0,1,0,1,2,0,2,1,0,0,1,0,2,0,0,0,0,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Small Car,6,2002,3,Over 400 Miles,9,500,21% To 30%,3,30,Female,1,40 To 49,3,42,College Graduate (4 Years),1,W,5,Urban/City,3,"$60,000 to $69,999",5,66000,Ch3
69,1311,19,3,0,1,0,0,3,0,0,1,2,0,0,0,3,1,1,3,0,0,4,3,0,2,0,0,1,0,0,4,1,0,0,0,1,3,1,4,0,0,7,1,0,1,0,0,2,0,0,4,2,0,0,0,1,1,3,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Small Car,6,2002,3,Over 400 Miles,9,500,21% To 30%,3,30,Female,1,40 To 49,3,42,College Graduate (4 Years),1,W,5,Urban/City,3,"$60,000 to $69,999",5,66000,Ch3
70,1312,1,2,0,0,3,0,0,2,0,0,2,0,0,1,1,0,0,4,1,2,3,2,0,0,3,0,0,1,0,0,2,0,0,2,1,0,0,3,2,1,5,3,0,0,3,0,0,3,0,0,1,0,0,4,1,0,0,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Small Car,6,2003,4,151 To 200 Miles,4,200,41% To 50%,5,50,Male,2,60 & Over,5,65,Postgraduate College,4,NE,2,Suburban,2,"$100,000 to $109,999",9,100000,Ch1
70,1313,2,0,2,3,0,1,1,0,0,4,0,2,2,0,0,1,3,0,0,0,12,0,1,4,0,2,1,0,0,4,0,2,1,0,0,3,2,0,0,0,4,0,2,2,0,1,2,0,0,4,0,3,2,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Small Car,6,2003,4,151 To 200 Miles,4,200,41% To 50%,5,50,Male,2,60 & Over,5,65,Postgraduate College,4,NE,2,Suburban,2,"$100,000 to $109,999",9,100000,Ch3
70,1314,3,0,2,0,6,0,0,2,2,4,0,2,0,1,0,0,3,3,0,0,4,0,2,0,3,0,0,1,1,2,0,2,0,4,0,0,2,4,0,0,6,0,1,0,4,0,0,2,2,1,0,3,0,2,0,0,4,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Small Car,6,2003,4,151 To 200 Miles,4,200,41% To 50%,5,50,Male,2,60 & Over,5,65,Postgraduate College,4,NE,2,Suburban,2,"$100,000 to $109,999",9,100000,Ch2
70,1315,4,1,0,0,0,2,3,0,2,0,2,0,1,0,0,3,0,0,1,2,6,3,0,0,0,2,1,0,1,0,1,0,2,0,0,2,0,0,3,1,2,2,0,0,0,2,3,0,2,0,2,0,1,0,0,1,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Small Car,6,2003,4,151 To 200 Miles,4,200,41% To 50%,5,50,Male,2,60 & Over,5,65,Postgraduate College,4,NE,2,Suburban,2,"$100,000 to $109,999",9,100000,Ch2
70,1316,5,0,0,4,0,2,0,1,2,4,0,3,0,0,1,0,0,0,2,2,3,0,0,5,0,2,0,3,1,4,0,3,0,0,2,0,0,0,3,2,1,0,0,4,0,2,0,3,1,1,0,2,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Small Car,6,2003,4,151 To 200 Miles,4,200,41% To 50%,5,50,Male,2,60 & Over,5,65,Postgraduate College,4,NE,2,Suburban,2,"$100,000 to $109,999",9,100000,Ch3
70,1317,6,2,0,1,3,0,0,0,0,0,1,0,2,0,3,3,4,1,0,0,4,3,0,2,3,0,0,0,0,0,1,0,2,0,3,2,4,2,0,0,5,3,0,1,5,0,0,0,0,0,2,0,2,0,2,3,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Small Car,6,2003,4,151 To 200 Miles,4,200,41% To 50%,5,50,Male,2,60 & Over,5,65,Postgraduate College,4,NE,2,Suburban,2,"$100,000 to $109,999",9,100000,Ch3
70,1318,7,0,1,2,0,0,2,0,0,0,2,1,0,3,0,2,0,1,0,1,3,0,1,1,0,0,2,0,0,0,2,3,0,1,0,1,0,4,0,1,8,0,1,2,0,0,2,0,0,0,1,1,0,2,0,2,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Small Car,6,2003,4,151 To 200 Miles,4,200,41% To 50%,5,50,Male,2,60 & Over,5,65,Postgraduate College,4,NE,2,Suburban,2,"$100,000 to $109,999",9,100000,Ch1
70,1319,8,2,1,0,0,2,0,2,0,0,0,0,1,3,3,0,3,0,1,0,1,2,2,0,0,1,0,2,0,0,0,0,2,1,3,0,1,0,3,0,5,2,1,0,0,2,0,2,0,0,0,0,1,2,1,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Small Car,6,2003,4,151 To 200 Miles,4,200,41% To 50%,5,50,Male,2,60 & Over,5,65,Postgraduate College,4,NE,2,Suburban,2,"$100,000 to $109,999",9,100000,Ch1
70,1320,9,2,2,4,4,0,3,0,2,3,0,0,0,0,1,0,0,0,0,1,5,2,2,4,6,0,1,0,2,1,0,0,0,0,2,0,0,0,0,1,4,3,2,2,6,0,2,0,2,4,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Small Car,6,2003,4,151 To 200 Miles,4,200,41% To 50%,5,50,Male,2,60 & Over,5,65,Postgraduate College,4,NE,2,Suburban,2,"$100,000 to $109,999",9,100000,Ch3
70,1321,10,0,0,0,6,1,3,3,0,4,2,0,0,2,0,1,0,0,2,0,3,0,0,0,4,1,3,2,0,4,2,0,0,2,0,1,0,0,3,0,11,0,0,0,6,1,1,2,0,1,2,0,0,3,0,3,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Small Car,6,2003,4,151 To 200 Miles,4,200,41% To 50%,5,50,Male,2,60 & Over,5,65,Postgraduate College,4,NE,2,Suburban,2,"$100,000 to $109,999",9,100000,Ch1
70,1322,11,3,0,0,0,2,0,1,2,0,2,3,2,0,0,0,4,2,0,0,12,1,0,0,0,2,0,1,1,0,1,1,2,0,0,0,2,4,0,0,12,2,0,0,0,2,0,3,2,0,2,1,1,0,0,0,2,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Small Car,6,2003,4,151 To 200 Miles,4,200,41% To 50%,5,50,Male,2,60 & Over,5,65,Postgraduate College,4,NE,2,Suburban,2,"$100,000 to $109,999",9,100000,Ch4
70,1323,12,0,2,0,3,0,1,0,2,0,0,1,1,2,0,0,0,2,2,0,1,0,2,0,6,0,2,0,2,0,0,1,2,3,0,0,0,3,3,0,4,0,2,0,5,0,1,0,1,0,0,3,1,2,0,0,0,2,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Small Car,6,2003,4,151 To 200 Miles,4,200,41% To 50%,5,50,Male,2,60 & Over,5,65,Postgraduate College,4,NE,2,Suburban,2,"$100,000 to $109,999",9,100000,Ch1
70,1324,13,0,0,1,0,0,0,0,0,4,0,0,2,0,2,2,3,2,2,1,1,0,0,4,0,0,0,0,0,2,0,0,1,0,1,1,1,1,1,1,9,0,0,4,0,0,0,0,0,3,0,0,1,0,2,1,3,2,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Small Car,6,2003,4,151 To 200 Miles,4,200,41% To 50%,5,50,Male,2,60 & Over,5,65,Postgraduate College,4,NE,2,Suburban,2,"$100,000 to $109,999",9,100000,Ch1
70,1325,14,0,1,0,4,2,0,2,0,0,0,1,0,0,3,1,2,0,0,1,2,0,1,0,5,1,0,2,0,0,0,3,0,0,2,2,4,0,0,1,12,0,2,0,3,2,0,1,0,0,0,2,0,0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Small Car,6,2003,4,151 To 200 Miles,4,200,41% To 50%,5,50,Male,2,60 & Over,5,65,Postgraduate College,4,NE,2,Suburban,2,"$100,000 to $109,999",9,100000,Ch3
70,1326,15,3,0,3,0,0,3,0,1,3,1,1,0,2,0,1,0,0,0,0,3,2,0,5,0,0,1,0,2,2,1,1,0,3,0,1,0,0,0,0,8,3,0,5,0,0,1,0,1,3,1,3,0,3,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Small Car,6,2003,4,151 To 200 Miles,4,200,41% To 50%,5,50,Male,2,60 & Over,5,65,Postgraduate College,4,NE,2,Suburban,2,"$100,000 to $109,999",9,100000,Ch1
70,1327,16,0,0,4,0,0,3,2,1,0,2,0,2,2,0,0,1,0,0,2,2,0,0,5,0,0,2,3,2,0,1,0,2,4,0,0,3,0,0,2,8,0,0,3,0,0,2,1,1,0,2,0,2,1,0,0,4,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Small Car,6,2003,4,151 To 200 Miles,4,200,41% To 50%,5,50,Male,2,60 & Over,5,65,Postgraduate College,4,NE,2,Suburban,2,"$100,000 to $109,999",9,100000,Ch1
70,1328,17,1,2,0,1,2,0,0,0,4,2,0,0,0,1,0,0,1,2,0,2,1,1,0,5,2,0,0,0,4,1,0,0,0,3,0,0,4,2,0,7,2,2,0,5,1,0,0,0,1,1,0,0,0,2,0,0,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Small Car,6,2003,4,151 To 200 Miles,4,200,41% To 50%,5,50,Male,2,60 & Over,5,65,Postgraduate College,4,NE,2,Suburban,2,"$100,000 to $109,999",9,100000,Ch1
70,1329,18,3,2,5,0,0,0,2,2,0,0,0,0,0,0,1,1,3,2,0,2,3,1,3,0,0,0,3,2,0,0,0,0,0,0,1,1,3,2,0,8,2,1,3,0,0,0,3,2,0,0,0,0,0,0,3,3,1,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Small Car,6,2003,4,151 To 200 Miles,4,200,41% To 50%,5,50,Male,2,60 & Over,5,65,Postgraduate College,4,NE,2,Suburban,2,"$100,000 to $109,999",9,100000,Ch1
70,1330,19,0,0,0,2,2,0,0,0,1,0,1,1,2,1,0,0,2,0,2,10,0,0,0,1,2,0,0,0,3,0,2,2,2,1,0,0,3,0,1,11,0,0,0,6,2,0,0,0,1,0,1,1,2,2,0,0,3,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Small Car,6,2003,4,151 To 200 Miles,4,200,41% To 50%,5,50,Male,2,60 & Over,5,65,Postgraduate College,4,NE,2,Suburban,2,"$100,000 to $109,999",9,100000,Ch4
71,1331,1,2,0,0,0,0,1,1,1,0,1,0,2,1,0,1,0,0,3,0,10,2,0,0,0,0,1,2,2,0,2,0,2,4,0,3,0,0,1,0,7,2,0,0,0,0,2,1,1,0,2,0,2,2,0,1,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Full-size Pickup,1,2004,5,Over 400 Miles,9,2000,Under 10%,1,10,Male,2,Under 30,1,26,College Graduate (4 Years),1,SE,3,Suburban,2,"$100,000 to $109,999",9,100000,Ch1
71,1332,2,0,2,5,4,0,0,0,0,0,0,1,0,4,2,0,1,2,0,1,7,0,1,3,2,0,0,0,0,0,0,2,0,2,1,0,4,1,0,2,1,0,2,1,4,0,0,0,0,0,0,3,0,1,2,0,3,3,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Full-size Pickup,1,2004,5,Over 400 Miles,9,2000,Under 10%,1,10,Male,2,Under 30,1,26,College Graduate (4 Years),1,SE,3,Suburban,2,"$100,000 to $109,999",9,100000,Ch2
71,1333,3,0,0,0,0,2,1,3,0,2,2,3,0,0,0,1,4,0,0,2,7,0,0,0,0,2,3,2,0,2,2,3,0,0,0,3,4,0,0,1,4,0,0,0,0,1,3,1,0,4,2,1,0,0,0,3,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Full-size Pickup,1,2004,5,Over 400 Miles,9,2000,Under 10%,1,10,Male,2,Under 30,1,26,College Graduate (4 Years),1,SE,3,Suburban,2,"$100,000 to $109,999",9,100000,Ch3
71,1334,4,2,0,4,5,2,0,0,0,2,0,0,2,0,2,0,0,1,2,0,2,2,0,2,4,1,0,0,0,4,0,0,1,0,1,0,0,3,3,0,6,1,0,2,1,2,0,0,0,3,0,0,1,0,1,0,0,1,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Full-size Pickup,1,2004,5,Over 400 Miles,9,2000,Under 10%,1,10,Male,2,Under 30,1,26,College Graduate (4 Years),1,SE,3,Suburban,2,"$100,000 to $109,999",9,100000,Ch2
71,1335,5,0,1,2,0,0,0,3,1,0,0,1,1,0,0,0,0,3,2,1,2,0,1,4,0,0,0,1,1,0,0,2,1,0,0,0,0,4,2,2,10,0,2,4,0,0,0,1,1,0,0,2,1,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Full-size Pickup,1,2004,5,Over 400 Miles,9,2000,Under 10%,1,10,Male,2,Under 30,1,26,College Graduate (4 Years),1,SE,3,Suburban,2,"$100,000 to $109,999",9,100000,Ch3
71,1336,6,3,1,0,3,0,0,0,1,4,0,0,0,1,1,3,3,0,0,0,2,3,1,0,1,0,0,0,1,2,0,0,0,4,2,1,3,0,0,0,3,1,2,0,6,0,0,0,2,2,0,0,0,2,3,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Full-size Pickup,1,2004,5,Over 400 Miles,9,2000,Under 10%,1,10,Male,2,Under 30,1,26,College Graduate (4 Years),1,SE,3,Suburban,2,"$100,000 to $109,999",9,100000,Ch2
71,1337,7,1,1,0,0,1,1,0,0,0,2,1,1,3,3,0,0,0,0,0,11,2,1,0,0,1,3,0,0,0,1,3,1,1,1,0,0,0,0,0,4,2,2,0,0,2,1,0,0,0,2,2,2,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Full-size Pickup,1,2004,5,Over 400 Miles,9,2000,Under 10%,1,10,Male,2,Under 30,1,26,College Graduate (4 Years),1,SE,3,Suburban,2,"$100,000 to $109,999",9,100000,Ch3
71,1338,8,0,0,4,2,2,2,0,2,0,0,0,0,0,0,1,4,4,0,2,2,0,0,5,4,1,3,0,1,0,0,0,0,0,0,1,3,2,0,2,3,0,0,4,6,1,3,0,2,0,0,0,0,0,0,1,2,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Full-size Pickup,1,2004,5,Over 400 Miles,9,2000,Under 10%,1,10,Male,2,Under 30,1,26,College Graduate (4 Years),1,SE,3,Suburban,2,"$100,000 to $109,999",9,100000,Ch4
71,1339,9,0,0,4,2,0,0,1,1,2,2,2,0,0,2,0,0,0,2,0,6,0,0,3,6,0,0,3,1,1,1,1,0,0,3,0,0,0,3,0,7,0,0,3,2,0,0,1,2,2,1,1,0,0,2,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Full-size Pickup,1,2004,5,Over 400 Miles,9,2000,Under 10%,1,10,Male,2,Under 30,1,26,College Graduate (4 Years),1,SE,3,Suburban,2,"$100,000 to $109,999",9,100000,Ch3
71,1340,10,0,1,0,0,2,0,2,0,1,0,0,2,4,0,0,3,0,2,2,11,0,1,0,0,1,0,3,0,2,0,0,1,2,0,0,3,0,2,2,12,0,2,0,0,1,0,1,0,1,0,0,2,3,0,0,2,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Full-size Pickup,1,2004,5,Over 400 Miles,9,2000,Under 10%,1,10,Male,2,Under 30,1,26,College Graduate (4 Years),1,SE,3,Suburban,2,"$100,000 to $109,999",9,100000,Ch2
71,1341,11,2,0,3,0,0,1,0,0,0,1,1,0,0,0,1,2,2,1,0,8,3,0,1,0,0,3,0,0,0,2,3,0,0,0,2,2,4,1,0,9,3,0,3,0,0,1,0,0,0,1,2,0,0,0,3,3,2,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Full-size Pickup,1,2004,5,Over 400 Miles,9,2000,Under 10%,1,10,Male,2,Under 30,1,26,College Graduate (4 Years),1,SE,3,Suburban,2,"$100,000 to $109,999",9,100000,Ch3
71,1342,12,3,2,0,0,0,3,2,2,1,0,0,0,0,3,0,0,1,0,2,3,2,2,0,0,0,2,1,1,1,0,0,0,0,2,0,0,2,0,2,1,3,1,0,0,0,2,2,2,2,0,0,0,0,1,0,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Full-size Pickup,1,2004,5,Over 400 Miles,9,2000,Under 10%,1,10,Male,2,Under 30,1,26,College Graduate (4 Years),1,SE,3,Suburban,2,"$100,000 to $109,999",9,100000,Ch2
71,1343,13,1,2,3,5,1,0,0,0,0,2,0,1,2,0,2,0,0,0,0,9,1,2,5,5,2,0,0,0,0,1,0,2,4,0,3,0,0,0,0,3,3,1,5,3,1,0,0,0,0,2,0,1,2,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Full-size Pickup,1,2004,5,Over 400 Miles,9,2000,Under 10%,1,10,Male,2,Under 30,1,26,College Graduate (4 Years),1,SE,3,Suburban,2,"$100,000 to $109,999",9,100000,Ch3
71,1344,14,0,0,0,0,1,0,0,1,4,1,1,2,0,1,3,0,0,0,1,9,0,0,0,0,2,0,0,1,4,2,3,1,0,1,2,0,0,0,1,3,0,0,0,0,1,0,0,1,4,1,2,2,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Full-size Pickup,1,2004,5,Over 400 Miles,9,2000,Under 10%,1,10,Male,2,Under 30,1,26,College Graduate (4 Years),1,SE,3,Suburban,2,"$100,000 to $109,999",9,100000,Ch2
71,1345,15,0,0,0,2,0,3,2,0,0,0,0,1,3,2,0,2,3,2,0,3,0,0,0,1,0,2,2,0,0,0,0,2,4,2,0,2,4,3,0,1,0,0,0,3,0,2,2,0,0,0,0,2,4,3,0,3,2,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Full-size Pickup,1,2004,5,Over 400 Miles,9,2000,Under 10%,1,10,Male,2,Under 30,1,26,College Graduate (4 Years),1,SE,3,Suburban,2,"$100,000 to $109,999",9,100000,Ch2
71,1346,16,2,0,0,1,0,0,0,1,0,1,2,0,3,0,0,4,0,2,2,12,3,0,0,2,0,0,0,2,0,2,2,0,1,0,0,2,0,2,2,5,3,0,0,4,0,0,0,1,0,1,1,0,4,0,0,3,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Full-size Pickup,1,2004,5,Over 400 Miles,9,2000,Under 10%,1,10,Male,2,Under 30,1,26,College Graduate (4 Years),1,SE,3,Suburban,2,"$100,000 to $109,999",9,100000,Ch3
71,1347,17,0,2,5,0,2,1,1,0,1,0,0,0,0,0,1,1,2,0,0,7,0,1,1,0,1,2,1,0,4,0,0,0,0,0,3,1,4,0,0,3,0,1,4,0,2,3,3,0,2,0,0,0,0,0,1,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Full-size Pickup,1,2004,5,Over 400 Miles,9,2000,Under 10%,1,10,Male,2,Under 30,1,26,College Graduate (4 Years),1,SE,3,Suburban,2,"$100,000 to $109,999",9,100000,Ch3
71,1348,18,0,1,3,6,0,2,0,1,0,1,0,2,0,0,0,0,0,1,1,10,0,1,1,4,0,3,0,2,0,1,0,1,0,0,0,0,0,3,2,1,0,2,2,4,0,2,0,2,0,2,0,2,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Full-size Pickup,1,2004,5,Over 400 Miles,9,2000,Under 10%,1,10,Male,2,Under 30,1,26,College Graduate (4 Years),1,SE,3,Suburban,2,"$100,000 to $109,999",9,100000,Ch2
71,1349,19,1,0,0,2,1,0,2,0,3,0,2,0,4,0,2,0,3,0,0,11,1,0,0,4,1,0,2,0,2,0,3,0,4,0,3,0,3,0,0,1,1,0,0,4,1,0,2,0,1,0,2,0,2,0,2,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Full-size Pickup,1,2004,5,Over 400 Miles,9,2000,Under 10%,1,10,Male,2,Under 30,1,26,College Graduate (4 Years),1,SE,3,Suburban,2,"$100,000 to $109,999",9,100000,Ch3
72,1350,1,1,0,0,2,0,1,2,1,4,0,2,0,0,2,0,0,0,0,1,11,3,0,0,4,0,2,2,1,4,0,2,0,0,3,0,0,0,0,1,4,1,0,0,6,0,2,2,1,4,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Midsize Car,2,2001,2,151 To 200 Miles,4,200,41% To 50%,5,50,Female,1,Under 30,1,29,High School,3,MW,1,Rural/Country,1,"$80,000 to $89,999",7,81000,Ch3
72,1351,2,0,2,1,0,1,0,0,0,0,2,0,1,0,0,1,4,2,3,0,5,0,2,4,0,1,0,0,0,0,1,0,2,0,0,2,1,4,3,0,3,0,2,1,0,1,0,0,0,0,2,0,2,0,0,2,3,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Car,2,2001,2,151 To 200 Miles,4,200,41% To 50%,5,50,Female,1,Under 30,1,29,High School,3,MW,1,Rural/Country,1,"$80,000 to $89,999",7,81000,Ch4
72,1352,3,0,2,1,1,0,0,0,0,0,2,3,1,4,2,0,0,0,1,0,3,0,2,4,6,0,0,0,0,0,1,1,1,4,2,0,0,0,2,0,12,0,1,3,1,0,0,0,0,0,2,3,1,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Midsize Car,2,2001,2,151 To 200 Miles,4,200,41% To 50%,5,50,Female,1,Under 30,1,29,High School,3,MW,1,Rural/Country,1,"$80,000 to $89,999",7,81000,Ch3
72,1353,4,1,0,0,0,2,1,2,0,1,0,0,0,1,0,3,1,3,0,0,8,1,0,0,0,2,2,3,0,1,0,0,0,4,0,3,1,4,0,0,11,1,0,0,0,2,2,2,0,1,0,0,0,1,0,1,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Midsize Car,2,2001,2,151 To 200 Miles,4,200,41% To 50%,5,50,Female,1,Under 30,1,29,High School,3,MW,1,Rural/Country,1,"$80,000 to $89,999",7,81000,Ch1
72,1354,5,0,0,0,2,1,0,1,2,0,2,0,1,4,0,1,0,0,0,1,3,0,0,0,6,2,0,1,2,0,2,0,2,1,0,1,0,0,0,1,2,0,0,0,2,2,0,2,2,0,2,0,2,4,0,1,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Midsize Car,2,2001,2,151 To 200 Miles,4,200,41% To 50%,5,50,Female,1,Under 30,1,29,High School,3,MW,1,Rural/Country,1,"$80,000 to $89,999",7,81000,Ch2
72,1355,6,0,1,3,0,0,2,0,1,4,0,0,0,0,3,0,0,3,2,2,7,0,2,4,0,0,2,0,2,1,0,0,0,0,3,0,0,2,2,2,6,0,1,5,0,0,3,0,2,3,0,0,0,0,2,0,0,4,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Car,2,2001,2,151 To 200 Miles,4,200,41% To 50%,5,50,Female,1,Under 30,1,29,High School,3,MW,1,Rural/Country,1,"$80,000 to $89,999",7,81000,Ch4
