sentiment,tweet
4,How cute is this prototype google self driving car?  Wat a widdle cutie. Certainly not a terrifying killer robot. http://t.co/c5BZkHP684
4,this can save tons of time - The Google Car Takes a Step Away From Boring http://t.co/wwTVneGbik
4,This is some next level stuff@google: The next stop on the road to a self-driving car 
4,"Wow! @nytimesbits: The Google Car Takes a Step Away From Boring http://t.co/OLZNGLZNyT"""
4,Extremely exciting. And hideous. RT @google: The next stop on the road to a self-driving car http://t.co/RBfWC4PdUu http://t.co/SFFySQ16Hs
4,"What the heck just saw a self driving google car, pretty pretty cool. ðŸš™ By 2040 you won't need a drivers license if these are sucessful! ðŸ‘"
4,Just saw a google self driving car! No hands!!!!!
4,@pdxwy Google car is probably safer.
4,Is it weird to be excited to see the google car on the road?  @ Paul Ann Baptist Church http://t.co/T4DViZUI
4,Google self driving car has driven 700k miles without an accident in Cali!!! ...when it hits 1mil they need to release that shit !!
4,Well my life's complete. I've finally seen the mythical google car. Lol http://t.co/7VuQOYKPlD
4,"@laurapcd1 but if you live till 2025 your #Google car will be able to drive you home. No more DUI's , smiling"
4,Check out Google's improvements on their Self-driving car! http://t.co/TTA0GCLKFW #Lexus #Google #technology #thefuture
4,In the Google car!! Courtesy of @googleglass #dream http://t.co/ShtA7kq9Hc
4,"The Google self-driving car is cool, but so obvious a next step by now that it almost looks archaic. http://t.co/uvPEKSUfIC"
4,"The Google self-driving car is cool, but so obvious a next step by now that it almost looks archaic. http://t.co/k4o87JclJT"
4,"WANT. (on the road, not to own) RT @slashdot: Google Unveils Self-Driving Car With No Steering Wheel http://t.co/9GJDcHAyjJ"
4,Wow. Microsoft announces Babelfish and Google announces the Jetson's self-driving car. What's Apple got? Kraken? http://t.co/oSneqldft3
4,"@google announcing a two passenger self driving car, no steering wheel. It is exciting how close this technology is. #codecon"
4,The new @Google car looks like a plastic koala with a fez. I like it. http://t.co/rFhWST5dhv
4,Is it wrong to want an @Google self driving car that looks like a @FerrariUSA? #codecon
4,So the Google car is limited to 25 MPH by federal requirements..  Interesting.. http://t.co/UUJ9S8vM1l
4,Google car may mean cheaper car insurance $GOOG @priyasideas 
4,My next car purchase WILL be a Google self-driving car! Check it out on the interwebs #google #selfdrivingcar
4,Google showed new from-scratch self driving car - Pretty amazing: http://t.co/QzXLWP5rNe http://t.co/GJmJWGsWrK @ehavener_42 #emmascar
4,Hi Google car!
4,Can't wait for the development tools for the new Google car.
4,COOL!  Google unveils their new self-driving car naming it Google Storage after their storage app Google Drive.   #GoogleSelfDrivingCar
4,"Genuinely torn about the Google car design. a) its an EARLY PROTOTYPE b) After watching the vid, initial disgust became mild admiration."
4,"Just saw the Google self-driving car on 880 near Hayward. Yay, technology!"
4,Highlight of my day...seeing the google car
4,"On the Google campus today, self driving car with a radar that images out a 3D view around. We played chicken and won.. http://t.co/fGNdh4ks"
4,"in the Bay Area you occasionally run into fun things like this, the #google self driving car :) http://t.co/UUiDeigV"
4,@vchow3 have you seen the Google self-driving car? it would be perfect for eating and driving lol
4,2nd encounter with @Google self driving car.  I like to test it's limits #evasiveAction http://t.co/6eI7m7I8fs
4,Hey Google! I want a self driving car.
4,Thanks for coming to #aucrisiscomms @samsmithNC! It was great to hear about @google and crisis - but bring the self-driving car next time!
4,"Today, I rode in a @google Self-Driving #Car. It was fun. #whereto http://t.co/D9SiwNvI36"
4,Google car! It's the Google car! Maps! @ Triborough Bridge http://t.co/FPEgHuWX5b
4,"A google car will do, thanks computers."
4,Cant wait to stand naked on the front porch as it goes by! RT @Stittsville_Ont: I hear the Google Car was in @stittsville_ont today.
4,Just got word that the self driving #google car is around Philadelphia right now so be on the look out
4,Android Auto gets real. Go Go Google Car
4,"GoogleFacts: Suggestion: The Google self-driving car should have an ""I'm Feeling Lucky"" button that drives you to a random location."
4,"Last Sat I was out in a @google self driving car. This week I have to drive myself. I feel so ""normal"". #BayAreaComplaints #1stWorldProblems"
4,@sarthyyy bro. You're not thinking. Get the self driving Google car. Then you can eat food and roam. http://t.co/vPlF88BKqH
4,I am definitely ready for my google car now.
4,"Cool things you see living in #MountainView, the Google self-driving #car. @ Google http://t.co/HL6Lj7rQ9s"
4,If I get rich I'm buying a google self driving car for the drunken debauchery nights
4,Finally saw a google car! I've been dying to see one. @ Robert Carr Chapel http://t.co/wUjFRPEUML
4,Always wanted to see a google car! #arresteddevelopment @ Robert Carr Chapel http://t.co/6NqOuU74vg
4,"@sReed_Me google made a self driving car and in 300,000 miles it only got into 1 accident and it was the other drivers fault. Soon very soon"
4,Stand still traffic is so much fun. I need a @Google Car that drives me so I can get some work done.
4,Google car! http://t.co/QBgfFWEN1m
4,"On the way home yesterday I saw a handful of Teslas, a Google self-driving car and a solar powered car. I love Silicon Valley."
4,Thought of the day: Google Car combined with Tesla would transform the car industry.
4,Vroom! In-Car #InternetRadio RT @Blubanski #RAINSummits   Saftey will be resolved in car Google self driving cars. http://t.co/yGgYZmTwcf
4,Google self driving car sighting @ CarWoo! http://t.co/0lZPHxI73K
4,85 degrees on 280N driving my Tesla S passing a Google self-driving car.. I love Silicon Valley..
4,Just saw a google car past by on my road! :p so cool
4,I saw a Google Car today!!!!
4,I just want to be home ...you know I wish i had a google car for those drunk/high/tired nights #smart #lazy #lol #drivemehome
4,Google Self-Driving Car!! Thanks @singularityu #mayep13 http://t.co/hoYlgpe7LZ
4,Saw the Google car on my way to school again. That's  twice in a month. That's good luck right? I need it for this final.
4,"Google Self-Driving Cars: 300k+ miles, only one accident which was caused by a human in another car. #FILive via Robin Christopherson"
4,LOL @ MICHAEL BLUTH DRIVING GOOGLE CAR! @nodirections
4,.@google please provide me a self driving car
4,First time I've seen the #Google self-driving car. Pretty cool. http://t.co/CitaLTaDAg
4,@AnnieLowrey Google self driving car is what I need. #leaveNYC@2AMdrunkWhileSleeping
4,"The Google Car is one of the most important projects in the world right now. Car accidents cause 35,000 deaths per year in the US alone."
4,holy shit just drove past a google car that was driving itself
4,Kinda wanna spend the rest of the night hunting down the Google car so I can be immortalized in street view.
4,Just experienced my first Google car sighting In Kirksville. #nice
4,Working a mixer for the Mountain View Chamber of Commerce.  Hoping I come home with a Google self driving car
4,Checking out the @google self-driving car! No license required today :) http://t.co/FB2dteYD6c
4,A Google self-driving car that allows me to meme during my commute?  #shutUpAndTakeMyMoney
4,Oh my god! I just saw the google car!!! Too bad I was making probably the worst face possible when it passed by ðŸ˜‚ http://t.co/oqvg7IFQIi
4,Just saw the google car #swag
4,Ahahhaha I found the google car ! http://t.co/YvlLo52WwX
4,How do you get to be a google car driver? #really @google I just want to drive all day everyday please
4,#Spotted! @google Self driving car! http://t.co/xgDXa3ulno
4,When is the google car coming out? I could be playing simcity going home instead of driving. :( http://t.co/jhkFv4pAbu
4,#google #self-driving car -- can't wait to be #chauffeured around! @ Google Corporate Headquarters http://t.co/szvVjknTxb
4,It's been amusing watching the @google  self-driving car circling our Sylvan Park Neighborhood as we're packing up. #OnlyInMoutainView
4,I was so excited when the google car drove by and put us on the map that I waved. So when I look it
4,"@tommcfarlin Get myself a Google car, I guess :-)"
4,"""@hizaga: Like the new Google car RT @HistoricalPics: 1962 BMW Isetta http://t.co/zFv9d0hBQL"" @TheBeautifulCar"
4,Spotted on the streets of Mountain View at 730: a Google self-driving car. Geeked out so hard.
4,Google should give me their self driving car so I can sleep everywhere
4,"I hope #Google can release self-driving cars soon, because trying to steer a car after a brutal shoulder workout is impossible! #BeastMode"
4,@Google self-driving car spotted on the street in Mountain View. Cool!
4,"damn, didnt think of that. I could totally wax and polish the Google car!"
4,@ODonnell_K That Google car needs to get its Google-y goodness to Cape Breton Island ASAP!
4,Another day another Google self driving Lexus SUV sighting. Apparently they have car pool lane access? Jealous.
4,"We realllly want to ride a @Google self-driving car, especially since they're legal in Nevada. Anyone know how to accomplish this?"
4,"I just saw a new @google car driving itself! The RX350 in white, by @lexus !  Sick!"
4,Just saw the google car on the way to ocmd.  #lifeisgood
4,#Google Self-Driving car just passed.  It looks silly. Like a car-shaped helicopter without the blades.  I still want one though.
4,I want to be the guy to drive around in the Google car.
4,The Google car is behind me :) haha
4,@MatthewPerry  Gotta say - I loved the show! Wish we had that Google car in FL. I'd run behind it dressed like...something interesting!
4,Man that made my day. #EasilyAmused � google car in Iowa!!!
4,Just followed the google car twelve blocks JUST for a picture. #Winning #ilovegoogle http://t.co/7FK4Lsdj
4,@VMworld should have gave away rides in the #Google self driving car instead of back stage passes to Bon Jovi #VMworld http://t.co/af3Ai7IF
4,Self-driving Google car a big hit at Texas Transportation Forum: Some of the best transportation thinkers in Texas... http://t.co/yH7WulOM
4,I am only waiting and using the light rail because I am waiting for my self driving car. @google anytime now!
4,Google self driving cars; because every car should have a mini bar.
4,Regularly going to lunch near Google has lead me to expect a self-driving car appearance every day. #TechSpoiled
